n	ops	comparisons	collisions	load_factor	inserts	removes	finds	groups_total	groups_mean	groups_stdev	groups_min	groups_max
4260	4260	6676	2416	0.542468	4260	0	0	3815	1.11664	2466.95	1	5
4261	4261	6677	2416	0.542595	4261	0	0	3817	1.11632	2467.41	1	5
4262	4262	6678	2416	0.542723	4262	0	0	3818	1.11629	2467.96	1	5
4263	4263	6679	2416	0.54285	4263	0	0	3819	1.11626	2468.54	1	5
4264	4264	6680	2416	0.542977	4264	0	0	3820	1.11623	2469.17	1	5
4265	4265	6687	2422	0.543105	4265	0	0	3821	1.1162	2469.72	1	5
4266	4266	6697	2431	0.543232	4266	0	0	3822	1.11617	2470.27	1	5
4267	4267	6698	2431	0.543359	4267	0	0	3823	1.11614	2470.85	1	5
4268	4268	6702	2434	0.543487	4268	0	0	3824	1.11611	2471.48	1	5
4269	4269	6703	2434	0.543614	4269	0	0	3824	1.11637	2471.49	1	5
4270	4270	6705	2435	0.543741	4270	0	0	3824	1.11663	2472.02	1	5
4271	4271	6706	2435	0.543869	4271	0	0	3825	1.1166	2472.59	1	5
4272	4272	6708	2436	0.543996	4272	0	0	3826	1.11657	2473.22	1	5
4273	4273	6710	2437	0.544123	4273	0	0	3826	1.11683	2473.43	1	5
4274	4274	6711	2437	0.544251	4274	0	0	3827	1.1168	2474.02	1	5
4275	4275	6712	2437	0.544378	4275	0	0	3828	1.11677	2474.57	1	5
4276	4276	6714	2438	0.544505	4276	0	0	3828	1.11703	2475.13	1	5
4277	4277	6716	2439	0.544633	4277	0	0	3828	1.11729	2475.79	1	5
4278	4278	6719	2441	0.54476	4278	0	0	3829	1.11726	2476.33	1	5
4279	4279	6723	2444	0.544887	4279	0	0	3830	1.11723	2476.88	1	5
4280	4280	6724	2444	0.545015	4280	0	0	3831	1.1172	2477.52	1	5
4281	4281	6727	2446	0.545142	4281	0	0	3830	1.11775	2478.21	1	5
4282	4282	6729	2447	0.545269	4282	0	0	3830	1.11802	2479.02	1	5
4283	4283	6732	2449	0.545397	4283	0	0	3831	1.11798	2479.65	1	5
4284	4284	6740	2456	0.545524	4284	0	0	3832	1.11795	2480.2	1	5
4285	4285	6741	2456	0.545651	4285	0	0	3833	1.11792	2480.76	1	5
4286	4286	6752	2466	0.545779	4286	0	0	3834	1.11789	2481.39	1	5
4287	4287	6758	2471	0.545906	4287	0	0	3834	1.11815	2482.21	1	5
4288	4288	6762	2474	0.546033	4288	0	0	3835	1.11812	2482.75	1	5
4289	4289	6763	2474	0.546161	4289	0	0	3836	1.11809	2483.31	1	5
4290	4290	6764	2474	0.546288	4290	0	0	3837	1.11806	2483.86	1	5
4291	4291	6765	2474	0.546415	4291	0	0	3838	1.11803	2484.46	1	5
4292	4292	6766	2474	0.546543	4292	0	0	3839	1.118	2485.01	1	5
4293	4293	6767	2474	0.54667	4293	0	0	3840	1.11797	2485.59	1	5
4294	4294	6776	2482	0.546797	4294	0	0	3841	1.11794	2486.16	1	5
4295	4295	6778	2483	0.546925	4295	0	0	3842	1.11791	2486.8	1	5
4296	4296	6781	2485	0.547052	4296	0	0	3843	1.11788	2487.39	1	5
4297	4297	6782	2485	0.547179	4297	0	0	3844	1.11785	2488.02	1	5
4298	4298	6785	2487	0.547307	4298	0	0	3845	1.11782	2488.61	1	5
4299	4299	6786	2487	0.547434	4299	0	0	3845	1.11808	2489.4	1	5
4300	4300	6787	2487	0.547561	4300	0	0	3846	1.11804	2489.96	1	5
4301	4301	6788	2487	0.547689	4301	0	0	3847	1.11801	2490.58	1	5
4302	4302	6790	2488	0.547816	4302	0	0	3847	1.11827	2491.38	1	5
4303	4303	6791	2488	0.547943	4303	0	0	3848	1.11824	2491.94	1	5
4304	4304	6792	2488	0.548071	4304	0	0	3849	1.11821	2492.52	1	5
4305	4305	6794	2489	0.548198	4305	0	0	3850	1.11818	2493.07	1	5
4306	4306	6796	2490	0.548325	4306	0	0	3850	1.11844	2493.74	1	5
4307	4307	6797	2490	0.548453	4307	0	0	3850	1.1187	2493.93	1	5
4308	4308	6801	2493	0.54858	4308	0	0	3851	1.11867	2494.47	1	5
4309	4309	6802	2493	0.548707	4309	0	0	3852	1.11864	2495.09	1	5
4310	4310	6804	2494	0.548835	4310	0	0	3853	1.11861	2495.71	1	5
4311	4311	6805	2494	0.548962	4311	0	0	3854	1.11858	2496.29	1	5
4312	4312	6809	2497	0.549089	4312	0	0	3855	1.11855	2496.9	1	5
4313	4313	6811	2498	0.549217	4313	0	0	3855	1.11881	2497.64	1	5
4314	4314	6812	2498	0.549344	4314	0	0	3856	1.11878	2498.2	1	5
4315	4315	6813	2498	0.549472	4315	0	0	3857	1.11875	2498.75	1	5
4316	4316	6814	2498	0.549599	4316	0	0	3858	1.11871	2499.3	1	5
4317	4317	6816	2499	0.549726	4317	0	0	3859	1.11868	2499.87	1	5
4318	4318	6817	2499	0.549854	4318	0	0	3860	1.11865	2500.42	1	5
4319	4319	6828	2509	0.549981	4319	0	0	3860	1.11891	2500.59	1	5
4320	4320	6829	2509	0.550108	4320	0	0	3861	1.11888	2501.2	1	5
4321	4321	6830	2509	0.550236	4321	0	0	3862	1.11885	2501.74	1	5
4322	4322	6832	2510	0.550363	4322	0	0	3863	1.11882	2502.33	1	5
4323	4323	6833	2510	0.55049	4323	0	0	3864	1.11879	2502.97	1	5
4324	4324	6836	2512	0.550618	4324	0	0	3865	1.11876	2503.52	1	5
4325	4325	6837	2512	0.550745	4325	0	0	3866	1.11873	2504.12	1	5
4326	4326	6841	2515	0.550872	4326	0	0	3867	1.1187	2504.71	1	5
4327	4327	6842	2515	0.551	4327	0	0	3868	1.11867	2505.32	1	5
4328	4328	6845	2517	0.551127	4328	0	0	3869	1.11864	2505.87	1	5
4329	4329	6846	2517	0.551254	4329	0	0	3870	1.1186	2506.43	1	5
4330	4330	6847	2517	0.551382	4330	0	0	3872	1.11829	2506.89	1	5
4331	4331	6851	2520	0.551509	4331	0	0	3873	1.11825	2507.47	1	5
4332	4332	6852	2520	0.551636	4332	0	0	3874	1.11822	2508.07	1	5
4333	4333	6857	2524	0.551764	4333	0	0	3875	1.11819	2508.64	1	5
4334	4334	6860	2526	0.551891	4334	0	0	3876	1.11816	2509.22	1	5
4335	4335	6865	2530	0.552018	4335	0	0	3877	1.11813	2509.76	1	5
4336	4336	6870	2534	0.552146	4336	0	0	3878	1.1181	2510.34	1	5
4337	4337	6871	2534	0.552273	4337	0	0	3879	1.11807	2510.89	1	5
4338	4338	6894	2556	0.5524	4338	0	0	3880	1.11804	2511.5	1	5
4339	4339	6896	2557	0.552528	4339	0	0	3880	1.1183	2512.29	1	5
4340	4340	6897	2557	0.552655	4340	0	0	3881	1.11827	2512.92	1	5
4341	4341	6899	2558	0.552782	4341	0	0	3881	1.11853	2513.5	1	5
4342	4342	6906	2564	0.55291	4342	0	0	3882	1.1185	2514.09	1	5
4343	4343	6907	2564	0.553037	4343	0	0	3883	1.11847	2514.68	1	5
4344	4344	6908	2564	0.553164	4344	0	0	3884	1.11843	2515.27	1	5
4345	4345	6909	2564	0.553292	4345	0	0	3885	1.1184	2515.86	1	5
4346	4346	6910	2564	0.553419	4346	0	0	3886	1.11837	2516.43	1	5
4347	4347	6911	2564	0.553546	4347	0	0	3887	1.11834	2517.04	1	5
4348	4348	6913	2565	0.553674	4348	0	0	3887	1.1186	2517.89	1	5
4349	4349	6914	2565	0.553801	4349	0	0	3888	1.11857	2518.45	1	5
4350	4350	6919	2569	0.553928	4350	0	0	3890	1.11825	2519.41	1	5
4351	4351	6923	2572	0.554056	4351	0	0	3889	1.1188	2520.41	1	5
4352	4352	6927	2575	0.554183	4352	0	0	3890	1.11877	2520.99	1	5
4353	4353	6928	2575	0.55431	4353	0	0	3891	1.11874	2521.63	1	5
4354	4354	6929	2575	0.554438	4354	0	0	3892	1.11871	2522.18	1	5
4355	4355	6933	2578	0.554565	4355	0	0	3893	1.11867	2522.82	1	5
4356	4356	6943	2587	0.554692	4356	0	0	3894	1.11864	2523.38	1	5
4357	4357	6953	2596	0.55482	4357	0	0	3895	1.11861	2523.94	1	5
4358	4358	6954	2596	0.554947	4358	0	0	3895	1.11887	2524.42	1	5
4359	4359	6958	2599	0.555075	4359	0	0	3896	1.11884	2524.97	1	5
4360	4360	6965	2605	0.555202	4360	0	0	3897	1.11881	2525.61	1	5
4361	4361	6966	2605	0.555329	4361	0	0	3898	1.11878	2526.21	1	5
4362	4362	6967	2605	0.555457	4362	0	0	3899	1.11875	2526.77	1	5
4363	4363	6969	2606	0.555584	4363	0	0	3899	1.119	2527.14	1	5
4364	4364	6976	2612	0.555711	4364	0	0	3900	1.11897	2527.73	1	5
4365	4365	6977	2612	0.555839	4365	0	0	3900	1.11923	2527.99	1	5
4366	4366	6978	2612	0.555966	4366	0	0	3900	1.11949	2528.42	1	5
4367	4367	6980	2613	0.556093	4367	0	0	3901	1.11946	2528.97	1	5
4368	4368	7007	2639	0.556221	4368	0	0	3902	1.11943	2529.6	1	5
4369	4369	7009	2640	0.556348	4369	0	0	3902	1.11968	2529.84	1	5
4370	4370	7010	2640	0.556475	4370	0	0	3903	1.11965	2530.39	1	5
4371	4371	7011	2640	0.556603	4371	0	0	3904	1.11962	2531	1	5
4372	4372	7017	2645	0.55673	4372	0	0	3905	1.11959	2531.55	1	5
4373	4373	7018	2645	0.556857	4373	0	0	3906	1.11956	2532.14	1	5
4374	4374	7023	2649	0.556985	4374	0	0	3907	1.11953	2532.72	1	5
4375	4375	7028	2653	0.557112	4375	0	0	3907	1.11978	2533.11	1	5
4376	4376	7029	2653	0.557239	4376	0	0	3908	1.11975	2533.66	1	5
4377	4377	7030	2653	0.557367	4377	0	0	3909	1.11972	2534.22	1	5
4378	4378	7031	2653	0.557494	4378	0	0	3910	1.11969	2534.8	1	5
4379	4379	7032	2653	0.557621	4379	0	0	3911	1.11966	2535.43	1	5
4380	4380	7033	2653	0.557749	4380	0	0	3913	1.11935	2535.67	1	5
4381	4381	7036	2655	0.557876	4381	0	0	3914	1.11932	2536.3	1	5
4382	4382	7039	2657	0.558003	4382	0	0	3915	1.11928	2536.85	1	5
4383	4383	7040	2657	0.558131	4383	0	0	3915	1.11954	2537.32	1	5
4384	4384	7042	2658	0.558258	4384	0	0	3916	1.11951	2537.96	1	5
4385	4385	7050	2665	0.558385	4385	0	0	3917	1.11948	2538.51	1	5
4386	4386	7051	2665	0.558513	4386	0	0	3918	1.11945	2539.08	1	5
4387	4387	7053	2666	0.55864	4387	0	0	3919	1.11942	2539.67	1	5
4388	4388	7054	2666	0.558767	4388	0	0	3920	1.11939	2540.22	1	5
4389	4389	7055	2666	0.558895	4389	0	0	3921	1.11936	2540.76	1	5
4390	4390	7056	2666	0.559022	4390	0	0	3922	1.11933	2541.39	1	5
4391	4391	7058	2667	0.559149	4391	0	0	3923	1.1193	2541.98	1	5
4392	4392	7062	2670	0.559277	4392	0	0	3924	1.11927	2542.56	1	5
4393	4393	7065	2672	0.559404	4393	0	0	3925	1.11924	2543.1	1	5
4394	4394	7070	2676	0.559531	4394	0	0	3925	1.11949	2543.25	1	5
4395	4395	7073	2678	0.559659	4395	0	0	3925	1.11975	2544.05	1	5
4396	4396	7074	2678	0.559786	4396	0	0	3926	1.11971	2544.63	1	5
4397	4397	7075	2678	0.559913	4397	0	0	3927	1.11968	2545.22	1	5
4398	4398	7079	2681	0.560041	4398	0	0	3928	1.11965	2545.78	1	5
4399	4399	7080	2681	0.560168	4399	0	0	3929	1.11962	2546.32	1	5
4400	4400	7081	2681	0.560295	4400	0	0	3930	1.11959	2546.87	1	5
4401	4401	7083	2682	0.560423	4401	0	0	3931	1.11956	2547.42	1	5
4402	4402	7085	2683	0.56055	4402	0	0	3932	1.11953	2548.04	1	5
4403	4403	7086	2683	0.560677	4403	0	0	3933	1.1195	2548.64	1	5
4404	4404	7087	2683	0.560805	4404	0	0	3934	1.11947	2549.22	1	5
4405	4405	7088	2683	0.560932	4405	0	0	3934	1.11973	2549.76	1	5
4406	4406	7107	2701	0.561059	4406	0	0	3935	1.1197	2550.32	1	5
4407	4407	7111	2704	0.561187	4407	0	0	3937	1.11938	2551.15	1	5
4408	4408	7114	2706	0.561314	4408	0	0	3937	1.11963	2551.66	1	5
4409	4409	7116	2707	0.561441	4409	0	0	3937	1.11989	2551.71	1	5
4410	4410	7120	2710	0.561569	4410	0	0	3937	1.12014	2552.39	1	5
4411	4411	7121	2710	0.561696	4411	0	0	3938	1.12011	2552.93	1	5
4412	4412	7129	2717	0.561823	4412	0	0	3939	1.12008	2553.48	1	5
4413	4413	7137	2724	0.561951	4413	0	0	3940	1.12005	2554.07	1	5
4414	4414	7139	2725	0.562078	4414	0	0	3941	1.12002	2554.66	1	5
4415	4415	7140	2725	0.562206	4415	0	0	3942	1.11999	2555.3	1	5
4416	4416	7144	2728	0.562333	4416	0	0	3943	1.11996	2555.86	1	5
4417	4417	7145	2728	0.56246	4417	0	0	3944	1.11993	2556.41	1	5
4418	4418	7146	2728	0.562588	4418	0	0	3945	1.1199	2556.95	1	5
4419	4419	7148	2729	0.562715	4419	0	0	3945	1.12015	2557.5	1	5
4420	4420	7149	2729	0.562842	4420	0	0	3946	1.12012	2558.08	1	5
4421	4421	7153	2732	0.56297	4421	0	0	3947	1.12009	2558.7	1	5
4422	4422	7154	2732	0.563097	4422	0	0	3949	1.11978	2559.49	1	5
4423	4423	7155	2732	0.563224	4423	0	0	3949	1.12003	2559.77	1	5
4424	4424	7156	2732	0.563352	4424	0	0	3950	1.12	2560.34	1	5
4425	4425	7157	2732	0.563479	4425	0	0	3951	1.11997	2560.89	1	5
4426	4426	7159	2733	0.563606	4426	0	0	3951	1.12022	2561.69	1	5
4427	4427	7163	2736	0.563734	4427	0	0	3952	1.12019	2562.25	1	5
4428	4428	7165	2737	0.563861	4428	0	0	3953	1.12016	2562.88	1	5
4429	4429	7167	2738	0.563988	4429	0	0	3954	1.12013	2563.48	1	5
4430	4430	7168	2738	0.564116	4430	0	0	3955	1.1201	2564.05	1	5
4431	4431	7169	2738	0.564243	4431	0	0	3955	1.12035	2564.89	1	5
4432	4432	7171	2739	0.56437	4432	0	0	3954	1.12089	2565.48	1	5
4433	4433	7174	2741	0.564498	4433	0	0	3954	1.12114	2566.06	1	5
4434	4434	7181	2747	0.564625	4434	0	0	3955	1.12111	2566.61	1	5
4435	4435	7185	2750	0.564752	4435	0	0	3956	1.12108	2567.25	1	5
4436	4436	7197	2761	0.56488	4436	0	0	3957	1.12105	2567.83	1	5
4437	4437	7198	2761	0.565007	4437	0	0	3958	1.12102	2568.46	1	5
4438	4438	7200	2762	0.565134	4438	0	0	3959	1.12099	2569.06	1	5
4439	4439	7204	2765	0.565262	4439	0	0	3960	1.12096	2569.61	1	5
4440	4440	7205	2765	0.565389	4440	0	0	3960	1.12121	2570.22	1	5
4441	4441	7206	2765	0.565516	4441	0	0	3961	1.12118	2570.77	1	5
4442	4442	7207	2765	0.565644	4442	0	0	3961	1.12143	2571.51	1	5
4443	4443	7210	2767	0.565771	4443	0	0	3962	1.1214	2572.06	1	5
4444	4444	7211	2767	0.565898	4444	0	0	3963	1.12137	2572.62	1	5
4445	4445	7212	2767	0.566026	4445	0	0	3964	1.12134	2573.25	1	5
4446	4446	7218	2772	0.566153	4446	0	0	3965	1.12131	2573.82	1	5
4447	4447	7237	2790	0.56628	4447	0	0	3966	1.12128	2574.45	1	5
4448	4448	7238	2790	0.566408	4448	0	0	3967	1.12125	2575.05	1	5
4449	4449	7239	2790	0.566535	4449	0	0	3968	1.12122	2575.68	1	5
4450	4450	7241	2791	0.566662	4450	0	0	3967	1.12175	2576.86	1	5
4451	4451	7252	2801	0.56679	4451	0	0	3968	1.12172	2577.4	1	5
4452	4452	7253	2801	0.566917	4452	0	0	3968	1.12198	2578.26	1	5
4453	4453	7255	2802	0.567044	4453	0	0	3969	1.12195	2578.84	1	5
4454	4454	7260	2806	0.567172	4454	0	0	3970	1.12191	2579.41	1	5
4455	4455	7263	2808	0.567299	4455	0	0	3971	1.12188	2580.05	1	5
4456	4456	7267	2811	0.567426	4456	0	0	3972	1.12185	2580.64	1	5
4457	4457	7272	2815	0.567554	4457	0	0	3973	1.12182	2581.19	1	5
4458	4458	7273	2815	0.567681	4458	0	0	3974	1.12179	2581.76	1	5
4459	4459	7276	2817	0.567809	4459	0	0	3974	1.12204	2582.04	1	5
4460	4460	7277	2817	0.567936	4460	0	0	3975	1.12201	2582.59	1	5
4461	4461	7287	2826	0.568063	4461	0	0	3976	1.12198	2583.14	1	5
4462	4462	7288	2826	0.568191	4462	0	0	3977	1.12195	2583.74	1	5
4463	4463	7290	2827	0.568318	4463	0	0	3976	1.12248	2584.64	1	5
4464	4464	7291	2827	0.568445	4464	0	0	3977	1.12245	2585.23	1	5
4465	4465	7299	2834	0.568573	4465	0	0	3978	1.12242	2585.86	1	5
4466	4466	7304	2838	0.5687	4466	0	0	3979	1.12239	2586.44	1	5
4467	4467	7305	2838	0.568827	4467	0	0	3980	1.12236	2587.04	1	5
4468	4468	7306	2838	0.568955	4468	0	0	3981	1.12233	2587.58	1	5
4469	4469	7324	2855	0.569082	4469	0	0	3982	1.1223	2588.13	1	5
4470	4470	7326	2856	0.569209	4470	0	0	3982	1.12255	2588.99	1	5
4471	4471	7327	2856	0.569337	4471	0	0	3983	1.12252	2589.56	1	5
4472	4472	7328	2856	0.569464	4472	0	0	3984	1.12249	2590.11	1	5
4473	4473	7333	2860	0.569591	4473	0	0	3986	1.12218	2590.33	1	5
4474	4474	7334	2860	0.569719	4474	0	0	3987	1.12215	2590.93	1	5
4475	4475	7335	2860	0.569846	4475	0	0	3988	1.12212	2591.55	1	5
4476	4476	7337	2861	0.569973	4476	0	0	3989	1.12209	2592.15	1	5
4477	4477	7338	2861	0.570101	4477	0	0	3989	1.12234	2592.57	1	5
4478	4478	7339	2861	0.570228	4478	0	0	3990	1.12231	2593.14	1	5
4479	4479	7340	2861	0.570355	4479	0	0	3991	1.12228	2593.7	1	5
4480	4480	7343	2863	0.570483	4480	0	0	3991	1.12253	2593.81	1	5
4481	4481	7345	2864	0.57061	4481	0	0	3991	1.12278	2594.68	1	5
4482	4482	7347	2865	0.570737	4482	0	0	3991	1.12303	2594.84	1	5
4483	4483	7350	2867	0.570865	4483	0	0	3991	1.12328	2595.28	1	5
4484	4484	7351	2867	0.570992	4484	0	0	3992	1.12325	2595.82	1	5
4485	4485	7353	2868	0.571119	4485	0	0	3993	1.12322	2596.41	1	5
4486	4486	7356	2870	0.571247	4486	0	0	3993	1.12347	2597.08	1	5
4487	4487	7359	2872	0.571374	4487	0	0	3994	1.12344	2597.63	1	5
4488	4488	7367	2879	0.571501	4488	0	0	3994	1.12369	2598.25	1	5
4489	4489	7369	2880	0.571629	4489	0	0	3994	1.12394	2599.1	1	5
4490	4490	7377	2887	0.571756	4490	0	0	3995	1.1239	2599.69	1	5
4491	4491	7378	2887	0.571883	4491	0	0	3996	1.12387	2600.33	1	5
4492	4492	7381	2889	0.572011	4492	0	0	3996	1.12412	2601.08	1	5
4493	4493	7384	2891	0.572138	4493	0	0	3997	1.12409	2601.64	1	5
4494	4494	7392	2898	0.572265	4494	0	0	3998	1.12406	2602.24	1	5
4495	4495	7393	2898	0.572393	4495	0	0	3999	1.12403	2602.82	1	5
4496	4496	7404	2908	0.57252	4496	0	0	4000	1.124	2603.4	1	5
4497	4497	7405	2908	0.572647	4497	0	0	4000	1.12425	2604.21	1	5
4498	4498	7407	2909	0.572775	4498	0	0	4001	1.12422	2604.75	1	5
4499	4499	7427	2928	0.572902	4499	0	0	4002	1.12419	2605.3	1	5
4500	4500	7428	2928	0.573029	4500	0	0	4003	1.12416	2605.84	1	5
4501	4501	7429	2928	0.573157	4501	0	0	4004	1.12413	2606.49	1	5
4502	4502	7430	2928	0.573284	4502	0	0	4005	1.12409	2607.03	1	5
4503	4503	7431	2928	0.573411	4503	0	0	4006	1.12406	2607.58	1	5
4504	4504	7432	2928	0.573539	4504	0	0	4007	1.12403	2608.17	1	5
4505	4505	7433	2928	0.573666	4505	0	0	4008	1.124	2608.71	1	5
4506	4506	7435	2929	0.573793	4506	0	0	4008	1.12425	2608.75	1	5
4507	4507	7436	2929	0.573921	4507	0	0	4008	1.1245	2609.57	1	5
4508	4508	7439	2931	0.574048	4508	0	0	4010	1.12419	2610.49	1	5
4509	4509	7440	2931	0.574175	4509	0	0	4011	1.12416	2611.06	1	5
4510	4510	7442	2932	0.574303	4510	0	0	4011	1.12441	2611.88	1	5
4511	4511	7443	2932	0.57443	4511	0	0	4011	1.12466	2612.66	1	5
4512	4512	7444	2932	0.574557	4512	0	0	4012	1.12463	2613.25	1	5
4513	4513	7445	2932	0.574685	4513	0	0	4013	1.1246	2613.8	1	5
4514	4514	7454	2940	0.574812	4514	0	0	4014	1.12456	2614.37	1	5
4515	4515	7455	2940	0.574939	4515	0	0	4015	1.12453	2614.95	1	5
4516	4516	7457	2941	0.575067	4516	0	0	4016	1.1245	2615.49	1	5
4517	4517	7464	2947	0.575194	4517	0	0	4017	1.12447	2616.08	1	5
4518	4518	7468	2950	0.575322	4518	0	0	4018	1.12444	2616.63	1	5
4519	4519	7475	2956	0.575449	4519	0	0	4019	1.12441	2617.22	1	5
4520	4520	7479	2959	0.575576	4520	0	0	4020	1.12438	2617.8	1	5
4521	4521	7483	2962	0.575704	4521	0	0	4021	1.12435	2618.38	1	5
4522	4522	7490	2968	0.575831	4522	0	0	4022	1.12432	2618.99	1	5
4523	4523	7494	2971	0.575958	4523	0	0	4022	1.12456	2619.85	1	5
4524	4524	7496	2972	0.576086	4524	0	0	4023	1.12453	2620.47	1	5
4525	4525	7497	2972	0.576213	4525	0	0	4024	1.1245	2621.04	1	5
4526	4526	7498	2972	0.57634	4526	0	0	4025	1.12447	2621.6	1	5
4527	4527	7499	2972	0.576468	4527	0	0	4026	1.12444	2622.21	1	5
4528	4528	7502	2974	0.576595	4528	0	0	4027	1.12441	2622.85	1	5
4529	4529	7505	2976	0.576722	4529	0	0	4027	1.12466	2623.01	1	5
4530	4530	7506	2976	0.57685	4530	0	0	4028	1.12463	2623.58	1	5
4531	4531	7509	2978	0.576977	4531	0	0	4029	1.1246	2624.15	1	5
4532	4532	7511	2979	0.577104	4532	0	0	4029	1.12484	2624.96	1	5
4533	4533	7512	2979	0.577232	4533	0	0	4030	1.12481	2625.56	1	5
4534	4534	7513	2979	0.577359	4534	0	0	4031	1.12478	2626.11	1	5
4535	4535	7515	2980	0.577486	4535	0	0	4032	1.12475	2626.66	1	5
4536	4536	7524	2988	0.577614	4536	0	0	4032	1.125	2627.48	1	5
4537	4537	7527	2990	0.577741	4537	0	0	4033	1.12497	2628.04	1	5
4538	4538	7529	2991	0.577868	4538	0	0	4033	1.12522	2628.61	1	5
4539	4539	7532	2993	0.577996	4539	0	0	4034	1.12519	2629.15	1	5
4540	4540	7533	2993	0.578123	4540	0	0	4035	1.12515	2629.73	1	5
4541	4541	7536	2995	0.57825	4541	0	0	4036	1.12512	2630.28	1	5
4542	4542	7540	2998	0.578378	4542	0	0	4037	1.12509	2630.83	1	5
4543	4543	7547	3004	0.578505	4543	0	0	4038	1.12506	2631.39	1	5
4544	4544	7548	3004	0.578632	4544	0	0	4040	1.12475	2632.02	1	5
4545	4545	7549	3004	0.57876	4545	0	0	4041	1.12472	2632.56	1	5
4546	4546	7551	3005	0.578887	4546	0	0	4042	1.12469	2633.11	1	5
4547	4547	7553	3006	0.579014	4547	0	0	4043	1.12466	2633.74	1	5
4548	4548	7556	3008	0.579142	4548	0	0	4044	1.12463	2634.31	1	5
4549	4549	7558	3009	0.579269	4549	0	0	4045	1.1246	2634.85	1	5
4550	4550	7560	3010	0.579396	4550	0	0	4046	1.12457	2635.41	1	5
4551	4551	7570	3019	0.579524	4551	0	0	4046	1.12481	2635.49	1	5
4552	4552	7571	3019	0.579651	4552	0	0	4047	1.12478	2636.05	1	5
4553	4553	7577	3024	0.579778	4553	0	0	4048	1.12475	2636.62	1	5
4554	4554	7591	3037	0.579906	4554	0	0	4049	1.12472	2637.24	1	5
4555	4555	7594	3039	0.580033	4555	0	0	4050	1.12469	2637.78	1	5
4556	4556	7596	3040	0.58016	4556	0	0	4051	1.12466	2638.33	1	5
4557	4557	7601	3044	0.580288	4557	0	0	4052	1.12463	2638.93	1	5
4558	4558	7602	3044	0.580415	4558	0	0	4053	1.1246	2639.53	1	5
4559	4559	7609	3050	0.580542	4559	0	0	4054	1.12457	2640.09	1	5
4560	4560	7611	3051	0.58067	4560	0	0	4055	1.12454	2640.67	1	5
4561	4561	7613	3052	0.580797	4561	0	0	4056	1.12451	2641.26	1	5
4562	4562	7615	3053	0.580925	4562	0	0	4055	1.12503	2642.42	1	5
4563	4563	7617	3054	0.581052	4563	0	0	4055	1.12528	2643.04	1	5
4564	4564	7618	3054	0.581179	4564	0	0	4057	1.12497	2644.05	1	5
4565	4565	7619	3054	0.581307	4565	0	0	4058	1.12494	2644.65	1	5
4566	4566	7621	3055	0.581434	4566	0	0	4057	1.12546	2645.14	1	5
4567	4567	7624	3057	0.581561	4567	0	0	4057	1.12571	2645.91	1	5
4568	4568	7627	3059	0.581689	4568	0	0	4058	1.12568	2646.54	1	5
4569	4569	7628	3059	0.581816	4569	0	0	4059	1.12565	2647.11	1	5
4570	4570	7629	3059	0.581943	4570	0	0	4059	1.12589	2647.96	1	5
4571	4571	7633	3062	0.582071	4571	0	0	4060	1.12586	2648.53	1	5
4572	4572	7634	3062	0.582198	4572	0	0	4061	1.12583	2649.08	1	5
4573	4573	7635	3062	0.582325	4573	0	0	4062	1.1258	2649.64	1	5
4574	4574	7644	3070	0.582453	4574	0	0	4063	1.12577	2650.24	1	5
4575	4575	7647	3072	0.58258	4575	0	0	4063	1.12602	2650.85	1	5
4576	4576	7648	3072	0.582707	4576	0	0	4064	1.12598	2651.43	1	5
4577	4577	7650	3073	0.582835	4577	0	0	4065	1.12595	2652.06	1	5
4578	4578	7653	3075	0.582962	4578	0	0	4065	1.1262	2652.91	1	5
4579	4579	7654	3075	0.583089	4579	0	0	4067	1.12589	2653.3	1	5
4580	4580	7661	3081	0.583217	4580	0	0	4068	1.12586	2653.95	1	5
4581	4581	7664	3083	0.583344	4581	0	0	4069	1.12583	2654.54	1	5
4582	4582	7666	3084	0.583471	4582	0	0	4069	1.12608	2655.15	1	5
4583	4583	7667	3084	0.583599	4583	0	0	4070	1.12604	2655.69	1	5
4584	4584	7668	3084	0.583726	4584	0	0	4071	1.12601	2656.24	1	5
4585	4585	7669	3084	0.583853	4585	0	0	4072	1.12598	2656.79	1	5
4586	4586	7670	3084	0.583981	4586	0	0	4073	1.12595	2657.35	1	5
4587	4587	7675	3088	0.584108	4587	0	0	4074	1.12592	2657.94	1	5
4588	4588	7676	3088	0.584235	4588	0	0	4074	1.12617	2658.62	1	5
4589	4589	7680	3091	0.584363	4589	0	0	4075	1.12613	2659.22	1	5
4590	4590	7682	3092	0.58449	4590	0	0	4074	1.12666	2660.19	1	5
4591	4591	7683	3092	0.584617	4591	0	0	4075	1.12663	2660.81	1	5
4592	4592	7684	3092	0.584745	4592	0	0	4076	1.12659	2661.36	1	5
4593	4593	7685	3092	0.584872	4593	0	0	4077	1.12656	2661.91	1	5
4594	4594	7693	3099	0.584999	4594	0	0	4078	1.12653	2662.47	1	5
4595	4595	7695	3100	0.585127	4595	0	0	4078	1.12678	2663.07	1	5
4596	4596	7699	3103	0.585254	4596	0	0	4079	1.12675	2663.67	1	5
4597	4597	7700	3103	0.585381	4597	0	0	4080	1.12672	2664.23	1	5
4598	4598	7701	3103	0.585509	4598	0	0	4081	1.12668	2664.86	1	5
4599	4599	7704	3105	0.585636	4599	0	0	4082	1.12665	2665.42	1	5
